purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region
104346,CUST1359,2024-02-06,25.48,Sports,0,New,0,North
104347,CUST1120,2024-02-20,154.99,Home,3,High Value,0,East
104348,CUST0092,2022-04-17,96.14,Home,2,Occasional,0,South
104349,CUST2439,2023-02-10,87.49,Electronics,1,Occasional,0,Central
104350,CUST0603,2024-06-07,202.61,Electronics,1,High Value,1,West
104351,CUST2729,2024-09-16,173.41,Electronics,3,High Value,0,West
104352,CUST1979,2022-09-26,172.18,Sports,1,High Value,0,North
104353,CUST1682,2022-07-08,190.74,Sports,1,High Value,0,West
104354,CUST1943,2024-03-29,88.03,Electronics,1,Occasional,0,Central
104355,CUST2410,2024-07-13,115.53,Clothing,2,Occasional,0,North
104356,CUST0611,2023-04-02,91.31,Electronics,1,Occasional,0,Central
104357,CUST1702,2022-10-09,176.24,Home,0,High Value,0,West
104358,CUST1673,2024-04-02,119.17,Electronics,3,High Value,0,East
104359,CUST1828,2023-02-07,135.77,Home,1,Occasional,0,South
104360,CUST0902,2024-07-12,59.74,Electronics,1,Occasional,0,South
104361,CUST0798,2022-07-07,88.97,Sports,0,New,0,East
104362,CUST1619,2024-05-12,64.92,Electronics,2,Occasional,0,East
104363,CUST2512,2024-11-01,143.51,Electronics,2,Occasional,0,South
104364,CUST0889,2022-05-28,27.81,Home,1,Occasional,0,North
104365,CUST1214,2023-03-18,92.05,Electronics,2,Occasional,0,Central
104366,CUST1576,2024-01-01,55.86,Sports,1,Occasional,0,East
104367,CUST2517,2024-10-24,26.74,Clothing,0,New,0,South
104368,CUST1311,2023-01-15,90.03,Clothing,0,New,0,West
104369,CUST1734,2023-05-24,93.54,Home,1,Occasional,0,Central
104370,CUST2936,2024-08-19,161.19,Home,1,High Value,0,Central
104371,CUST2870,2024-10-03,79.18,Clothing,2,Occasional,0,Central
104372,CUST2787,2023-09-22,192.72,Electronics,1,High Value,0,North
104373,CUST0923,2024-06-03,36.51,Home,1,Occasional,1,East
104374,CUST1949,2023-08-20,174.65,Clothing,5,High Value,0,Central
104375,CUST2880,2023-10-31,63.36,Electronics,1,Occasional,0,Central
104376,CUST1508,2023-11-08,164.25,Sports,1,High Value,1,East
104377,CUST1369,2022-09-13,149.94,Home,0,New,0,East
104378,CUST1918,2022-06-11,49.92,Electronics,1,Occasional,1,North
104379,CUST2142,2023-08-25,61.43,Electronics,2,Occasional,0,Central
104380,CUST1204,2023-07-05,159.31,Clothing,0,High Value,0,North
104381,CUST0162,2022-11-26,65.65,Clothing,3,High Value,0,South
104382,CUST0878,2023-05-26,25.91,Home,4,High Value,0,West
104383,CUST2798,2022-03-13,172.64,Electronics,2,High Value,0,North
104384,CUST2494,2022-09-11,134.16,Home,3,High Value,0,East
104385,CUST0016,2023-07-26,33.36,Sports,1,Occasional,0,West
104386,CUST2673,2024-08-08,34.4,Sports,2,Occasional,0,Central
104387,CUST2796,2024-03-01,156.97,Sports,0,High Value,0,Central
104388,CUST2986,2023-12-09,103.26,Clothing,1,Occasional,1,West
104389,CUST0153,2023-06-30,107.01,Electronics,1,Occasional,1,West
104390,CUST0872,2022-01-17,118.29,Electronics,2,Occasional,0,West
104391,CUST0158,2024-04-05,152.1,Clothing,3,High Value,0,Central
104392,CUST1881,2022-11-01,218.99,Sports,1,High Value,1,West
104393,CUST1264,2024-12-16,159.23,Clothing,0,High Value,0,East
104394,CUST0029,2024-03-11,156.76,Home,1,High Value,0,West
104395,CUST2248,2024-11-22,150.41,Electronics,0,High Value,1,West
104396,CUST2632,2024-04-19,121.13,Home,2,Occasional,0,West
104397,CUST1498,2022-03-12,95.29,Home,1,Occasional,0,West
104398,CUST1556,2022-05-30,164.64,Electronics,1,High Value,0,South
104399,CUST0778,2022-06-08,37.4,Sports,1,Occasional,0,North
104400,CUST0257,2023-03-24,120.45,Clothing,1,Occasional,0,South
104401,CUST0227,2024-10-27,28.01,Sports,1,Occasional,0,South
104402,CUST1329,2023-09-20,105.44,Electronics,2,Occasional,0,Central
104403,CUST0767,2024-05-19,156.71,Clothing,2,High Value,0,East
104404,CUST2230,2023-08-22,69.03,Electronics,1,Occasional,0,North
104405,CUST2185,2024-02-05,121.42,Sports,5,High Value,0,East
104406,CUST2808,2024-01-27,89.18,Electronics,1,Occasional,0,East
104407,CUST0788,2024-09-26,50.38,Sports,2,Occasional,0,Central
104408,CUST0692,2023-05-28,144.64,Clothing,1,Occasional,0,West
104409,CUST1537,2024-09-09,183.88,Sports,4,High Value,0,East
104410,CUST0590,2022-01-10,120.24,Sports,2,Occasional,0,West
104411,CUST0216,2022-09-28,122.19,Clothing,2,Occasional,0,North
104412,CUST0712,2024-10-18,57.36,Clothing,1,Occasional,0,East
104413,CUST1532,2023-02-22,93.41,Electronics,0,New,0,South
104414,CUST1324,2024-07-14,35.01,Clothing,0,New,0,North
104415,CUST1787,2022-07-15,94.59,Home,0,New,0,North
104416,CUST2397,2024-03-17,92.82,Clothing,0,New,0,East
104417,CUST0691,2023-09-29,133.45,Home,1,Occasional,0,South
104418,CUST0543,2024-06-13,115.82,Sports,0,New,1,North
104419,CUST1657,2022-09-17,109.6,Home,3,High Value,0,West
104420,CUST2823,2024-03-03,29.16,Electronics,2,Occasional,0,South
104421,CUST0549,2024-07-03,23.2,Electronics,2,Occasional,0,Central
104422,CUST0445,2022-05-02,89.79,Home,3,High Value,0,Central
104423,CUST2716,2022-01-26,166.39,Electronics,4,High Value,0,North
104424,CUST1928,2022-06-09,160.21,Electronics,1,High Value,1,West
104425,CUST2870,2024-10-16,183.23,Home,3,High Value,0,North
104426,CUST2015,2023-02-24,48.68,Home,0,New,0,North
104427,CUST2878,2024-05-30,105.36,Clothing,0,New,0,Central
104428,CUST0536,2024-01-04,44.04,Sports,1,Occasional,0,Central
104429,CUST2436,2022-05-14,127.18,Electronics,0,New,0,Central
104430,CUST2618,2023-12-29,175.67,Home,2,High Value,0,South
104431,CUST0409,2024-03-25,29.53,Home,0,New,0,East
104432,CUST2008,2022-08-23,174.53,Sports,2,High Value,0,Central
104433,CUST0663,2022-11-12,80.3,Electronics,2,Occasional,0,South
104434,CUST1356,2022-10-28,192.86,Clothing,3,High Value,0,North
104435,CUST1898,2022-12-19,25.82,Electronics,3,High Value,1,West
104436,CUST2318,2022-03-27,65.46,Home,0,New,0,North
104437,CUST1325,2024-07-01,175.45,Clothing,0,High Value,0,East
104438,CUST2148,2023-12-17,71.73,Electronics,1,Occasional,1,North
104439,CUST1363,2022-12-12,68.65,Sports,1,Occasional,1,North
104440,CUST1683,2022-09-30,50.56,Sports,2,Occasional,0,West
104441,CUST1746,2024-12-27,194.01,Home,1,High Value,0,Central
104442,CUST0372,2024-01-26,20.51,Clothing,3,High Value,0,Central
104443,CUST2929,2023-04-23,168.48,Clothing,1,High Value,0,West
104444,CUST2314,2024-11-18,65.27,Sports,2,Occasional,1,North
104445,CUST1452,2023-08-22,178.17,Clothing,0,High Value,0,South
104446,CUST0069,2022-05-27,101.58,Home,1,Occasional,0,South
104447,CUST0944,2024-09-24,149.36,Clothing,0,New,0,North
104448,CUST0426,2023-08-09,27.03,Home,2,Occasional,0,South
104449,CUST1928,2022-12-16,57.09,Electronics,2,Occasional,1,East
104450,CUST0899,2022-04-17,187.8,Electronics,0,High Value,0,Central
104451,CUST2587,2024-06-10,135.8,Electronics,0,New,1,Central
104452,CUST2197,2024-11-06,46.95,Clothing,1,Occasional,1,East
104453,CUST0100,2022-08-24,29.57,Home,2,Occasional,0,South
104454,CUST1175,2023-11-03,144.81,Home,3,High Value,1,West
104455,CUST0069,2022-10-13,77.54,Clothing,2,Occasional,0,West
104456,CUST1823,2024-11-12,177.24,Sports,1,High Value,1,West
104457,CUST2341,2022-12-12,125.31,Clothing,6,High Value,1,West
104458,CUST1702,2023-07-15,47.05,Sports,1,Occasional,0,East
104459,CUST2295,2024-03-31,118.37,Clothing,0,New,0,Central
104460,CUST2612,2022-03-29,107.51,Electronics,1,Occasional,0,South
104461,CUST0804,2024-10-25,43.25,Sports,0,New,0,East
104462,CUST1363,2023-10-08,100.52,Clothing,2,Occasional,0,Central
104463,CUST0066,2024-04-29,56.04,Clothing,1,Occasional,0,West
104464,CUST1324,2022-04-03,47.98,Electronics,1,Occasional,0,North
104465,CUST1088,2023-01-21,121.86,Electronics,2,Occasional,0,West
104466,CUST0486,2022-04-05,161.4,Electronics,2,High Value,0,East
104467,CUST1834,2023-09-25,178.11,Sports,4,High Value,0,Central
104468,CUST1171,2024-07-14,61.99,Electronics,0,New,0,North
104469,CUST1274,2022-09-25,93.8,Electronics,0,New,0,West
104470,CUST0507,2023-07-29,154.92,Electronics,3,High Value,0,West
104471,CUST1151,2022-10-21,165.3,Clothing,3,High Value,0,West
104472,CUST0283,2022-07-30,74.82,Home,3,High Value,0,South
104473,CUST0837,2024-06-05,167.79,Clothing,2,High Value,1,West
104474,CUST2750,2023-04-22,172.81,Clothing,1,High Value,0,East
104475,CUST0636,2024-11-16,95.3,Electronics,3,High Value,1,East
104476,CUST0249,2023-05-22,65.38,Clothing,1,Occasional,0,North
104477,CUST0169,2022-09-17,60.47,Electronics,0,New,0,East
104478,CUST2110,2022-02-18,177.79,Sports,0,High Value,0,West
104479,CUST2674,2024-02-19,62.26,Clothing,2,Occasional,0,North
104480,CUST0753,2022-08-04,116.01,Sports,2,Occasional,0,North
104481,CUST2849,2022-02-06,164.67,Electronics,1,High Value,0,South
104482,CUST2719,2023-06-23,63.73,Home,2,Occasional,1,North
104483,CUST0971,2022-08-28,45.79,Electronics,0,New,0,South
104484,CUST1981,2024-05-29,96.92,Home,1,Occasional,0,Central
104485,CUST0515,2024-11-24,31.0,Home,0,New,1,North
104486,CUST2275,2023-12-25,209.52,Home,1,High Value,1,Central
104487,CUST2607,2022-01-01,199.26,Electronics,2,High Value,0,North
104488,CUST2803,2023-06-11,124.3,Home,2,Occasional,1,Central
104489,CUST2872,2022-09-29,45.72,Electronics,2,Occasional,0,West
104490,CUST1618,2024-06-18,130.52,Clothing,4,High Value,1,South
104491,CUST1515,2022-10-17,105.8,Home,0,New,0,Central
104492,CUST2231,2023-02-19,151.97,Clothing,0,High Value,0,South
104493,CUST0856,2023-01-11,148.5,Clothing,0,New,0,West
104494,CUST1199,2022-02-09,81.4,Sports,0,New,0,North
104495,CUST1461,2023-01-04,91.99,Home,2,Occasional,0,North
104496,CUST1172,2024-06-22,198.17,Home,2,High Value,1,South
104497,CUST0978,2022-02-12,75.51,Clothing,3,High Value,0,North
104498,CUST0096,2023-04-14,117.1,Home,3,High Value,0,Central
104499,CUST0307,2024-07-11,48.71,Electronics,3,High Value,0,Central
104500,CUST0512,2024-06-25,122.98,Electronics,0,New,0,East
104501,CUST0602,2022-10-23,173.15,Sports,0,High Value,0,South
104502,CUST0266,2023-12-02,31.86,Electronics,0,New,1,Central
104503,CUST0010,2022-11-14,105.92,Electronics,2,Occasional,1,Central
104504,CUST0598,2023-12-07,149.31,Sports,1,Occasional,1,North
104505,CUST2141,2024-12-15,97.76,Sports,2,Occasional,1,West
104506,CUST1634,2023-07-09,162.53,Home,0,High Value,0,West
104507,CUST1769,2023-05-20,85.89,Sports,0,New,0,West
104508,CUST1952,2023-09-02,110.73,Sports,1,Occasional,0,East
104509,CUST1060,2024-11-08,73.83,Sports,1,Occasional,1,West
104510,CUST0828,2023-07-16,138.03,Sports,1,Occasional,0,South
104511,CUST0358,2024-12-09,86.48,Home,2,Occasional,1,West
104512,CUST1957,2024-02-20,126.86,Home,2,Occasional,0,Central
104513,CUST1858,2023-05-25,196.3,Home,3,High Value,0,South
104514,CUST1251,2024-06-11,36.33,Clothing,2,Occasional,1,North
104515,CUST0184,2024-02-16,144.15,Sports,5,High Value,0,East
104516,CUST0446,2022-09-06,137.76,Electronics,0,New,0,West
104517,CUST0278,2024-12-26,123.46,Sports,1,Occasional,0,Central
104518,CUST2042,2023-10-30,94.0,Sports,4,High Value,0,East
104519,CUST1722,2023-03-30,42.66,Sports,1,Occasional,0,North
104520,CUST2069,2024-06-08,175.03,Home,0,High Value,1,West
104521,CUST2702,2023-01-20,109.72,Home,1,Occasional,0,South
104522,CUST1247,2023-09-24,139.68,Sports,0,New,0,West
104523,CUST0419,2022-06-14,60.08,Clothing,2,Occasional,1,South
104524,CUST0208,2023-01-02,125.71,Clothing,1,Occasional,0,East
104525,CUST2261,2024-03-03,110.9,Clothing,0,New,0,East
104526,CUST2146,2023-02-05,136.22,Clothing,2,Occasional,0,Central
104527,CUST0275,2022-06-06,139.61,Home,1,Occasional,0,East
104528,CUST0075,2024-11-12,32.19,Electronics,1,Occasional,1,East
104529,CUST2219,2022-11-14,138.81,Sports,0,New,1,South
104530,CUST0074,2023-07-21,189.73,Electronics,0,High Value,0,West
104531,CUST2689,2023-10-11,160.94,Home,0,High Value,0,West
104532,CUST2085,2024-08-26,152.28,Home,2,High Value,0,North
104533,CUST0376,2022-09-23,172.85,Electronics,0,High Value,0,West
104534,CUST1084,2022-06-24,90.21,Clothing,0,New,1,South
104535,CUST2401,2022-05-05,121.34,Sports,2,Occasional,0,Central
104536,CUST1630,2024-03-27,73.11,Sports,1,Occasional,0,North
104537,CUST2926,2022-07-16,180.93,Sports,0,High Value,0,South
104538,CUST1875,2023-01-13,27.72,Sports,1,Occasional,0,East
104539,CUST1811,2024-05-10,161.13,Sports,1,High Value,0,North
104540,CUST0394,2024-12-27,196.68,Home,2,High Value,0,South
104541,CUST1250,2023-10-30,25.98,Electronics,2,Occasional,0,East
104542,CUST2930,2023-12-05,134.02,Sports,2,Occasional,1,North
104543,CUST0539,2022-02-07,122.24,Home,0,New,0,North
104544,CUST2075,2023-03-08,151.2,Home,2,High Value,0,West
104545,CUST1028,2023-02-11,84.91,Home,1,Occasional,0,West
104546,CUST1393,2022-04-05,61.38,Home,1,Occasional,0,Central
104547,CUST1744,2022-10-13,103.11,Electronics,2,Occasional,0,North
104548,CUST1648,2023-03-22,80.85,Electronics,0,New,0,South
104549,CUST0670,2022-11-15,83.61,Home,0,New,1,South
104550,CUST1894,2022-01-31,106.59,Sports,2,Occasional,0,South
104551,CUST1923,2022-08-04,160.93,Electronics,1,High Value,0,East
104552,CUST0478,2023-06-06,85.51,Electronics,4,High Value,1,Central
104553,CUST0896,2022-10-21,45.88,Clothing,1,Occasional,0,West
104554,CUST2903,2022-08-23,36.89,Clothing,3,High Value,0,East
104555,CUST2315,2024-09-20,114.05,Sports,6,High Value,0,East
104556,CUST0850,2024-08-07,159.11,Clothing,1,High Value,0,West
104557,CUST2427,2023-07-05,128.73,Home,0,New,0,East
104558,CUST2722,2024-10-01,46.66,Clothing,3,High Value,0,North
104559,CUST0615,2022-08-04,71.7,Electronics,2,Occasional,0,Central
104560,CUST1605,2024-03-24,70.03,Sports,1,Occasional,0,East
104561,CUST2800,2022-02-05,75.18,Sports,2,Occasional,0,East
104562,CUST1241,2022-12-22,31.55,Home,2,Occasional,0,West
104563,CUST2731,2023-12-08,85.81,Home,1,Occasional,0,West
104564,CUST2847,2023-10-15,50.39,Sports,1,Occasional,0,West
104565,CUST2898,2022-09-14,43.44,Clothing,3,High Value,0,Central
104566,CUST2760,2024-04-21,196.04,Clothing,1,High Value,0,Central
104567,CUST2031,2023-08-27,36.26,Sports,5,High Value,0,Central
104568,CUST0225,2024-08-20,119.2,Sports,0,New,0,North
104569,CUST1536,2022-09-10,113.09,Home,2,Occasional,0,South
104570,CUST1739,2024-05-10,136.08,Home,2,Occasional,0,North
104571,CUST1024,2024-03-27,141.72,Home,1,Occasional,0,North
104572,CUST1717,2024-08-09,142.9,Clothing,1,Occasional,0,West
104573,CUST2550,2023-01-15,45.44,Sports,2,Occasional,0,Central
104574,CUST0460,2024-03-04,64.16,Sports,3,High Value,0,Central
104575,CUST2385,2024-04-23,117.32,Clothing,3,High Value,0,East
104576,CUST0479,2022-05-01,181.85,Clothing,0,High Value,0,North
104577,CUST2485,2023-04-23,43.53,Sports,1,Occasional,0,North
104578,CUST0756,2024-06-05,134.34,Electronics,1,Occasional,1,North
104579,CUST2833,2022-12-17,46.99,Clothing,1,Occasional,1,North
104580,CUST1291,2024-08-19,146.68,Electronics,0,New,0,South
104581,CUST1086,2024-06-11,150.57,Electronics,1,High Value,0,Central
104582,CUST1545,2022-06-22,151.24,Home,1,High Value,1,Central
104583,CUST2949,2024-02-09,165.67,Clothing,0,High Value,0,North
104584,CUST0629,2022-06-13,94.81,Clothing,0,New,0,South
104585,CUST1934,2023-05-29,150.24,Home,0,High Value,0,East
104586,CUST1328,2022-07-28,191.24,Home,0,High Value,0,South
104587,CUST1330,2022-12-11,84.61,Electronics,2,Occasional,0,South
104588,CUST2986,2023-10-21,66.57,Sports,2,Occasional,0,South
104589,CUST0388,2024-08-08,34.75,Home,4,High Value,0,West
104590,CUST0521,2023-12-21,134.91,Electronics,4,High Value,1,South
104591,CUST0657,2024-12-15,114.96,Sports,1,Occasional,1,East
104592,CUST0403,2024-06-28,118.93,Sports,1,Occasional,1,North
104593,CUST2022,2022-08-09,91.04,Electronics,0,New,0,East
104594,CUST2594,2023-04-14,75.95,Home,3,High Value,0,West
104595,CUST2098,2024-02-24,154.05,Home,1,High Value,0,North
104596,CUST2161,2023-10-18,20.51,Home,1,Occasional,0,South
104597,CUST2301,2022-02-22,184.95,Clothing,2,High Value,0,Central
104598,CUST0734,2022-03-18,38.41,Electronics,0,New,0,South
104599,CUST0850,2024-06-17,82.86,Clothing,2,Occasional,1,South
104600,CUST2140,2023-12-08,143.61,Sports,0,New,1,Central
104601,CUST1897,2022-06-20,190.46,Sports,1,High Value,1,South
104602,CUST2793,2024-11-10,23.91,Home,2,Occasional,1,West
104603,CUST0907,2024-01-27,199.35,Home,3,High Value,0,South
104604,CUST0007,2023-06-18,83.36,Home,0,New,1,North
104605,CUST2406,2023-01-21,43.12,Electronics,1,Occasional,0,Central
104606,CUST2470,2024-11-24,102.16,Electronics,0,New,1,West
104607,CUST0788,2024-10-31,47.03,Electronics,3,High Value,0,North
104608,CUST1242,2022-06-20,189.91,Home,2,High Value,1,North
104609,CUST0803,2024-01-08,72.91,Clothing,3,High Value,0,East
104610,CUST2927,2023-04-07,169.99,Electronics,1,High Value,0,West
104611,CUST2765,2023-11-23,191.56,Home,3,High Value,1,East
104612,CUST1965,2023-07-12,158.43,Sports,3,High Value,0,East
104613,CUST2945,2024-07-10,43.55,Sports,0,New,0,North
104614,CUST1663,2022-08-18,30.19,Home,3,High Value,0,South
104615,CUST1624,2024-02-29,22.54,Sports,0,New,0,Central
104616,CUST2014,2022-02-08,199.19,Clothing,1,High Value,0,North
104617,CUST2095,2022-09-04,135.52,Sports,4,High Value,0,South
104618,CUST1488,2022-07-09,138.46,Sports,2,Occasional,0,East
104619,CUST2221,2023-12-03,80.39,Electronics,1,Occasional,1,East
104620,CUST1179,2023-06-26,152.16,Electronics,3,High Value,0,West
104621,CUST2362,2023-05-08,160.87,Clothing,2,High Value,0,North
104622,CUST2383,2023-05-26,53.6,Clothing,1,Occasional,0,South
104623,CUST2087,2023-06-23,162.03,Clothing,0,High Value,1,South
104624,CUST1600,2022-07-21,194.55,Sports,1,High Value,0,North
104625,CUST1720,2022-10-22,34.13,Clothing,3,High Value,0,Central
104626,CUST2968,2022-08-22,144.01,Clothing,1,Occasional,0,North
104627,CUST2526,2022-09-14,27.83,Electronics,1,Occasional,0,Central
104628,CUST1012,2023-09-10,125.26,Home,2,Occasional,0,South
104629,CUST0356,2023-04-10,135.21,Clothing,2,Occasional,0,South
104630,CUST1947,2022-06-25,155.97,Sports,0,High Value,0,Central
104631,CUST2765,2022-03-18,183.09,Electronics,4,High Value,0,West
104632,CUST1572,2023-09-29,125.63,Clothing,0,New,0,East
104633,CUST0658,2023-02-08,146.52,Home,2,Occasional,0,West
104634,CUST2325,2022-04-03,170.9,Clothing,2,High Value,0,Central
104635,CUST2259,2022-11-19,133.76,Electronics,1,Occasional,1,West
104636,CUST1835,2023-10-30,111.77,Electronics,1,Occasional,0,West
104637,CUST2511,2023-09-26,148.89,Clothing,2,Occasional,0,South
104638,CUST2101,2023-11-25,101.74,Sports,1,Occasional,1,North
104639,CUST1817,2022-06-24,177.36,Home,2,High Value,0,West
104640,CUST0611,2022-10-26,23.7,Home,2,Occasional,0,Central
104641,CUST0808,2022-05-19,176.05,Sports,2,High Value,0,South
104642,CUST1380,2022-01-04,138.68,Sports,2,Occasional,0,South
104643,CUST0259,2023-11-07,80.02,Home,0,New,0,North
104644,CUST0765,2022-12-11,86.53,Sports,1,Occasional,0,Central
104645,CUST2206,2024-07-14,125.56,Sports,3,High Value,0,West
104646,CUST2985,2022-01-14,80.33,Electronics,1,Occasional,0,Central
104647,CUST0203,2023-03-21,36.43,Electronics,1,Occasional,0,South
104648,CUST2039,2022-09-23,122.36,Sports,1,Occasional,0,West
104649,CUST2500,2023-02-14,109.36,Home,3,High Value,0,East
104650,CUST1664,2023-02-22,123.5,Clothing,3,High Value,0,West
104651,CUST2877,2023-12-05,136.25,Electronics,1,Occasional,0,South
104652,CUST1867,2022-03-19,121.1,Electronics,2,Occasional,0,South
104653,CUST0254,2022-07-15,124.46,Home,1,Occasional,0,Central
104654,CUST1873,2023-05-30,60.27,Clothing,2,Occasional,0,Central
104655,CUST1250,2023-08-18,107.54,Home,3,High Value,0,North
104656,CUST2403,2024-12-11,176.56,Sports,3,High Value,0,South
104657,CUST1617,2024-05-03,164.27,Home,0,High Value,0,West
104658,CUST0645,2024-06-03,46.44,Home,1,Occasional,1,Central
104659,CUST1390,2022-07-17,159.03,Home,0,High Value,0,North
104660,CUST0458,2022-08-18,161.32,Home,1,High Value,0,North
104661,CUST0249,2024-06-26,175.58,Sports,2,High Value,0,North
104662,CUST0602,2023-06-27,191.47,Sports,1,High Value,1,Central
