purchase_id,customer_id,purchase_date,purchase_amount,product_category,repeat_buyer,customer_segment,promotion_flag,region,inventory_index
102904,CUST1515,2022-08-14,146.74,Electronics,1,Occasional,0,South,78.86
102905,CUST1426,2024-04-14,118.2,Clothing,0,New,0,North,142.95
102906,CUST0852,2024-06-14,186.57,Clothing,1,High Value,1,North,77.89
102907,CUST0630,2023-07-13,149.49,Sports,0,New,0,North,149.65
102908,CUST0407,2022-12-17,152.83,Clothing,2,High Value,1,East,177.17
102909,CUST0875,2023-06-13,29.85,Sports,1,Occasional,1,East,145.05
102910,CUST1730,2022-03-30,173.01,Home,1,High Value,0,West,121.3
102911,CUST2340,2023-06-25,107.48,Electronics,2,Occasional,1,East,88.43
102912,CUST1116,2024-04-10,198.22,Home,0,High Value,0,West,119.16
102913,CUST1072,2024-11-23,175.94,Sports,0,High Value,1,Central,119.84
102914,CUST2683,2022-02-26,190.87,Electronics,2,High Value,0,East,117.71
102915,CUST0909,2022-03-18,32.75,Home,3,High Value,0,East,83.39
102916,CUST2439,2022-05-03,32.0,Home,1,Occasional,0,East,121.15
102917,CUST1575,2024-03-30,138.32,Home,2,Occasional,0,South,58.63
102918,CUST1591,2024-03-14,27.75,Clothing,1,Occasional,0,South,146.04
102919,CUST0411,2022-02-20,184.2,Sports,0,High Value,0,South,190.14
102920,CUST2204,2024-11-22,214.67,Electronics,0,High Value,1,West,90.42
102921,CUST1233,2022-08-05,86.91,Sports,1,Occasional,0,West,104.15
102922,CUST1095,2023-05-31,192.98,Clothing,2,High Value,0,East,139.41
102923,CUST2843,2024-05-21,82.61,Clothing,2,Occasional,0,East,134.49
102924,CUST2927,2023-07-24,179.2,Electronics,0,High Value,0,South,159.5
102925,CUST0691,2023-03-31,106.38,Electronics,0,New,0,Central,80.32
102926,CUST1807,2023-04-08,21.34,Electronics,1,Occasional,0,North,102.93
102927,CUST1615,2023-07-02,181.59,Sports,1,High Value,0,North,153.59
102928,CUST1149,2023-04-11,27.56,Sports,0,New,0,Central,62.43
102929,CUST1002,2022-09-02,106.46,Sports,0,New,0,South,189.67
102930,CUST1529,2023-11-06,171.55,Clothing,1,High Value,0,Central,125.26
102931,CUST2469,2023-05-02,196.01,Home,2,High Value,0,South,55.89
102932,CUST1496,2022-11-15,70.66,Home,3,High Value,1,South,166.91
102933,CUST2603,2022-05-18,31.56,Electronics,2,Occasional,0,West,96.72
102934,CUST2466,2024-11-04,55.12,Electronics,1,Occasional,0,North,120.04
102935,CUST0323,2022-12-28,82.11,Sports,0,New,1,North,73.63
102936,CUST1779,2023-11-03,25.12,Home,2,Occasional,1,South,79.54
102937,CUST0425,2024-06-12,194.22,Home,1,High Value,1,West,137.58
102938,CUST1894,2022-07-02,136.76,Home,2,Occasional,0,Central,109.93
102939,CUST0306,2024-10-10,196.32,Home,3,High Value,0,East,132.25
102940,CUST0704,2023-10-28,66.92,Electronics,1,Occasional,0,East,162.88
102941,CUST2630,2023-12-05,118.29,Home,2,Occasional,0,West,171.25
102942,CUST0096,2023-06-30,103.86,Sports,0,New,0,Central,129.15
102943,CUST2537,2024-12-09,170.1,Home,0,High Value,0,North,151.0
102944,CUST2127,2022-11-04,139.74,Clothing,0,New,0,West,198.46
102945,CUST1972,2023-09-10,52.11,Sports,1,Occasional,0,East,62.31
102946,CUST1396,2022-05-19,71.88,Home,2,Occasional,0,South,188.54
102947,CUST1127,2023-11-12,111.51,Home,5,High Value,1,Central,147.23
102948,CUST1713,2024-08-02,26.05,Sports,4,High Value,0,Central,80.23
102949,CUST2309,2024-11-04,131.19,Home,2,Occasional,1,West,195.54
102950,CUST2316,2023-06-26,77.99,Electronics,0,New,1,East,83.99
102951,CUST2803,2023-09-09,176.16,Sports,1,High Value,0,South,165.44
102952,CUST1198,2023-10-13,50.09,Sports,2,Occasional,0,South,172.39
102953,CUST2795,2022-05-27,101.41,Home,4,High Value,0,Central,139.84
102954,CUST1781,2022-02-11,148.66,Sports,1,Occasional,0,North,97.0
102955,CUST0879,2022-03-22,97.44,Electronics,0,New,0,South,158.05
102956,CUST0906,2024-10-15,39.16,Home,2,Occasional,0,East,140.8
102957,CUST2781,2022-10-25,100.89,Sports,2,Occasional,0,Central,97.86
102958,CUST1453,2022-07-26,105.17,Electronics,2,Occasional,0,West,160.83
102959,CUST2278,2022-05-02,79.24,Sports,0,New,0,North,163.35
102960,CUST0698,2022-05-31,62.8,Home,1,Occasional,0,West,141.52
102961,CUST0736,2024-04-10,121.36,Electronics,0,New,0,North,112.44
102962,CUST2125,2023-02-11,81.88,Sports,2,Occasional,0,East,57.88
102963,CUST1000,2022-01-14,80.84,Home,1,Occasional,0,North,182.35
102964,CUST1534,2022-03-16,69.69,Clothing,0,New,0,North,69.48
102965,CUST1335,2022-09-01,48.99,Clothing,0,New,0,North,149.94
102966,CUST0025,2022-01-23,31.75,Clothing,0,New,0,East,165.79
102967,CUST2668,2024-12-18,43.16,Clothing,3,High Value,1,West,161.01
102968,CUST1274,2022-07-02,51.87,Electronics,1,Occasional,0,South,117.44
102969,CUST2755,2022-01-18,194.69,Clothing,2,High Value,0,North,53.76
102970,CUST2026,2024-11-29,93.91,Sports,2,Occasional,1,South,141.09
102971,CUST0522,2023-01-17,84.07,Sports,0,New,0,South,173.01
102972,CUST0161,2024-12-15,37.6,Electronics,1,Occasional,1,West,184.89
102973,CUST1662,2024-03-31,135.08,Clothing,1,Occasional,0,East,59.79
102974,CUST2064,2022-09-12,33.43,Home,1,Occasional,0,South,61.88
102975,CUST0338,2022-06-17,42.01,Sports,2,Occasional,0,Central,139.8
102976,CUST1927,2022-11-07,83.2,Sports,0,New,0,West,85.36
102977,CUST2212,2024-12-03,157.02,Electronics,0,High Value,1,East,104.28
102978,CUST2977,2024-08-15,55.43,Sports,0,New,0,South,72.29
102979,CUST0083,2022-05-18,181.76,Electronics,1,High Value,0,East,182.99
102980,CUST1674,2023-09-06,142.8,Sports,0,New,0,North,72.57
102981,CUST0633,2022-08-06,29.97,Home,1,Occasional,0,West,169.55
102982,CUST2394,2022-07-16,192.95,Clothing,1,High Value,0,South,94.48
102983,CUST1828,2023-05-31,146.47,Home,1,Occasional,0,North,116.88
102984,CUST2889,2024-01-25,84.49,Electronics,0,New,0,Central,56.48
102985,CUST0502,2024-06-12,189.78,Sports,2,High Value,1,South,104.99
102986,CUST2966,2024-07-15,52.86,Electronics,2,Occasional,0,South,145.54
102987,CUST2238,2023-12-28,46.31,Home,1,Occasional,1,South,175.46
102988,CUST0610,2023-04-09,79.81,Electronics,1,Occasional,0,West,57.01
102989,CUST1393,2022-07-22,96.75,Home,0,New,0,Central,101.98
102990,CUST2217,2023-11-27,27.84,Clothing,0,New,1,East,164.26
102991,CUST0304,2023-03-20,75.44,Sports,1,Occasional,0,Central,161.1
102992,CUST2364,2022-12-16,166.61,Clothing,0,High Value,1,East,144.81
102993,CUST0967,2022-07-30,91.63,Clothing,2,Occasional,0,East,126.56
102994,CUST0432,2024-06-16,44.57,Clothing,3,High Value,1,East,128.91
102995,CUST1447,2022-06-21,39.46,Home,2,Occasional,0,South,73.7
102996,CUST0076,2024-10-01,125.43,Electronics,0,New,0,East,72.55
102997,CUST2969,2022-01-19,163.52,Clothing,2,High Value,0,Central,82.02
102998,CUST2734,2023-05-31,104.08,Clothing,0,New,0,South,193.81
102999,CUST2733,2023-05-17,87.3,Home,1,Occasional,0,West,94.74
103000,CUST2631,2024-09-10,180.87,Clothing,0,High Value,0,West,130.18
103001,CUST1357,2024-10-16,84.02,Sports,1,Occasional,0,West,142.61
103002,CUST1915,2023-01-14,118.51,Clothing,0,New,0,North,157.87
103003,CUST2611,2022-09-17,76.7,Electronics,1,Occasional,0,Central,69.03
103004,CUST2361,2022-12-10,122.4,Clothing,3,High Value,1,West,134.49
103005,CUST1127,2023-09-15,165.1,Sports,6,High Value,0,South,111.49
103006,CUST0319,2023-10-17,32.87,Home,0,New,0,West,108.29
103007,CUST1956,2022-08-24,50.64,Clothing,1,Occasional,0,East,146.55
103008,CUST2687,2022-12-06,35.31,Home,0,New,1,West,87.24
103009,CUST0238,2024-12-27,81.56,Home,3,High Value,0,Central,174.6
103010,CUST1410,2024-08-04,140.77,Home,1,Occasional,0,East,176.17
103011,CUST2041,2023-03-27,130.74,Home,0,New,0,East,117.65
103012,CUST0456,2022-10-06,83.68,Clothing,1,Occasional,0,Central,56.12
103013,CUST0811,2022-07-16,121.38,Clothing,0,New,0,Central,148.41
103014,CUST2038,2024-07-27,170.2,Sports,0,High Value,0,South,136.03
103015,CUST2381,2023-01-07,186.76,Sports,1,High Value,0,West,92.09
103016,CUST1933,2024-05-15,131.95,Electronics,1,Occasional,0,North,129.22
103017,CUST2263,2023-08-10,119.46,Home,1,Occasional,0,North,59.67
103018,CUST2240,2023-09-25,44.13,Electronics,0,New,0,West,138.35
103019,CUST1407,2022-08-21,34.68,Sports,0,New,0,Central,181.15
103020,CUST0930,2022-11-17,169.32,Home,0,High Value,1,West,101.69
103021,CUST1306,2022-12-11,217.79,Home,1,High Value,1,North,146.05
103022,CUST1304,2022-12-28,118.97,Sports,2,Occasional,1,West,169.17
103023,CUST2163,2022-06-22,206.51,Electronics,0,High Value,1,Central,131.57
103024,CUST2638,2022-12-21,208.13,Electronics,1,High Value,1,East,156.72
103025,CUST2630,2022-05-17,106.26,Sports,3,High Value,0,East,161.95
103026,CUST1384,2022-08-03,148.85,Electronics,2,Occasional,0,East,77.71
103027,CUST0289,2022-11-19,74.11,Clothing,0,New,1,South,133.19
103028,CUST1931,2023-03-29,167.11,Sports,2,High Value,0,North,161.37
103029,CUST1754,2023-08-19,66.56,Home,0,New,0,South,62.45
103030,CUST2314,2023-04-26,193.44,Electronics,0,High Value,0,Central,62.33
103031,CUST1484,2024-01-19,149.53,Sports,2,Occasional,0,South,64.6
103032,CUST0253,2022-09-11,135.59,Electronics,1,Occasional,0,South,147.03
103033,CUST1486,2024-01-28,87.9,Sports,0,New,0,East,66.26
103034,CUST0937,2024-11-21,143.48,Sports,0,New,1,Central,179.85
103035,CUST1166,2023-06-06,192.07,Sports,0,High Value,1,North,131.97
103036,CUST0289,2023-11-22,114.31,Home,1,Occasional,1,East,86.38
103037,CUST0455,2022-04-01,76.9,Sports,0,New,0,West,112.23
103038,CUST1404,2022-03-10,153.66,Home,0,High Value,0,West,72.6
103039,CUST2968,2024-11-02,73.01,Electronics,1,Occasional,0,South,56.68
103040,CUST2316,2024-08-27,144.26,Clothing,1,Occasional,0,South,97.09
103041,CUST2844,2024-10-05,63.02,Sports,1,Occasional,0,South,180.0
103042,CUST1417,2022-02-14,189.4,Electronics,0,High Value,0,West,70.52
103043,CUST2392,2023-12-09,92.14,Electronics,0,New,1,North,91.23
103044,CUST0472,2024-06-14,174.51,Sports,3,High Value,1,West,114.9
103045,CUST0247,2024-10-23,95.59,Home,1,Occasional,0,Central,112.8
103046,CUST2538,2022-10-14,32.93,Clothing,1,Occasional,0,West,172.67
103047,CUST1363,2024-03-04,86.71,Electronics,1,Occasional,0,South,185.82
103048,CUST1529,2024-12-08,216.23,Electronics,2,High Value,1,Central,168.91
103049,CUST1309,2023-12-06,133.63,Electronics,3,High Value,1,East,80.06
103050,CUST2710,2022-01-09,150.27,Home,1,High Value,0,Central,120.89
103051,CUST2051,2024-05-04,34.77,Sports,1,Occasional,0,Central,99.74
103052,CUST0426,2023-10-11,139.28,Clothing,0,New,0,Central,133.42
103053,CUST1708,2023-12-13,90.49,Sports,2,Occasional,1,East,177.55
103054,CUST0843,2022-06-23,120.68,Electronics,0,New,0,Central,162.78
103055,CUST0273,2023-09-03,52.59,Clothing,0,New,0,West,173.37
103056,CUST2589,2024-06-27,69.76,Sports,2,Occasional,1,South,50.71
103057,CUST1623,2023-11-14,192.07,Home,0,High Value,1,Central,180.75
103058,CUST1391,2022-10-13,110.24,Sports,0,New,0,Central,198.71
103059,CUST0774,2024-11-15,125.85,Clothing,2,Occasional,1,South,104.44
103060,CUST1554,2023-12-15,181.18,Electronics,0,High Value,1,South,140.73
103061,CUST2038,2023-04-30,69.73,Sports,1,Occasional,0,Central,152.02
103062,CUST2577,2023-09-19,100.6,Sports,1,Occasional,0,Central,137.11
103063,CUST1007,2024-01-23,66.18,Home,1,Occasional,0,South,55.26
103064,CUST2479,2024-05-04,125.16,Sports,0,New,0,North,171.86
103065,CUST1024,2022-08-17,156.55,Electronics,1,High Value,0,West,52.29
103066,CUST0512,2022-11-19,50.48,Home,1,Occasional,1,West,97.21
103067,CUST1132,2023-05-30,156.39,Clothing,1,High Value,0,South,179.1
103068,CUST1911,2023-08-21,151.79,Clothing,1,High Value,0,North,167.61
103069,CUST2049,2024-07-01,74.85,Home,1,Occasional,0,West,115.91
103070,CUST1487,2024-12-19,72.46,Sports,1,Occasional,1,East,86.47
103071,CUST2328,2024-11-25,61.57,Clothing,1,Occasional,1,Central,181.21
103072,CUST0348,2023-12-28,136.7,Clothing,2,Occasional,0,East,169.95
103073,CUST0094,2024-10-31,89.78,Home,0,New,0,North,176.97
103074,CUST0499,2024-10-15,70.32,Clothing,2,Occasional,0,North,191.63
103075,CUST1662,2024-11-16,116.28,Clothing,2,Occasional,1,Central,60.22
103076,CUST1411,2024-03-23,150.86,Clothing,3,High Value,0,Central,159.32
103077,CUST1745,2023-12-03,140.08,Home,1,Occasional,1,West,125.97
103078,CUST0898,2024-10-06,142.6,Electronics,0,New,0,South,199.55
103079,CUST2329,2023-12-27,72.04,Home,1,Occasional,1,Central,112.9
103080,CUST1372,2024-02-29,182.0,Clothing,3,High Value,0,East,176.3
103081,CUST1525,2022-04-03,146.25,Clothing,0,New,0,South,101.13
103082,CUST1948,2022-07-19,29.59,Home,2,Occasional,0,South,103.61
103083,CUST2846,2023-11-07,180.2,Clothing,0,High Value,1,South,107.48
103084,CUST1550,2023-05-31,146.46,Sports,4,High Value,0,South,122.0
103085,CUST0444,2024-06-17,96.4,Sports,3,High Value,1,East,140.49
103086,CUST1748,2024-07-24,123.53,Clothing,1,Occasional,0,East,199.78
103087,CUST0054,2022-10-04,183.64,Clothing,1,High Value,0,North,163.86
103088,CUST2657,2022-12-08,91.33,Clothing,6,High Value,1,West,177.5
103089,CUST0726,2022-02-18,135.3,Home,3,High Value,0,West,88.82
103090,CUST2580,2022-05-15,91.89,Sports,1,Occasional,0,South,175.1
103091,CUST0658,2023-01-03,161.46,Electronics,1,High Value,0,South,199.13
103092,CUST2479,2023-04-04,164.46,Electronics,1,High Value,0,West,59.14
103093,CUST1450,2022-05-04,136.88,Electronics,0,New,0,East,131.91
103094,CUST1164,2022-01-29,51.62,Home,1,Occasional,0,South,82.62
103095,CUST1311,2023-04-19,192.1,Home,2,High Value,0,North,126.35
103096,CUST2814,2023-01-25,172.41,Home,1,High Value,0,Central,144.76
103097,CUST0081,2023-07-06,186.82,Sports,2,High Value,0,North,109.64
103098,CUST2110,2022-12-05,129.56,Electronics,2,Occasional,1,North,151.03
103099,CUST1891,2024-11-21,118.08,Home,0,New,1,Central,102.47
103100,CUST2598,2024-09-03,85.68,Clothing,4,High Value,0,North,139.46
103101,CUST0553,2023-01-17,31.02,Sports,3,High Value,0,West,65.57
103102,CUST2967,2022-02-13,50.35,Electronics,0,New,0,North,177.63
103103,CUST1756,2022-05-19,190.15,Clothing,1,High Value,0,Central,61.91
103104,CUST0590,2023-01-25,160.64,Home,0,High Value,0,West,141.87
103105,CUST2770,2024-10-24,27.42,Home,1,Occasional,0,East,73.82
103106,CUST2231,2024-06-01,139.44,Clothing,1,Occasional,1,Central,73.61
103107,CUST1973,2023-01-03,51.6,Clothing,2,Occasional,0,East,103.92
103108,CUST2836,2023-02-20,154.88,Electronics,0,High Value,0,West,116.47
103109,CUST1635,2022-04-20,159.4,Electronics,3,High Value,0,West,117.56
103110,CUST2609,2023-09-13,109.77,Electronics,0,New,0,Central,142.54
103111,CUST2663,2022-07-23,182.65,Electronics,1,High Value,0,South,95.59
103112,CUST1290,2024-12-15,78.13,Sports,0,New,1,South,117.18
103113,CUST0706,2022-02-11,55.65,Electronics,2,Occasional,0,East,138.48
103114,CUST0728,2022-01-18,84.61,Electronics,0,New,0,West,64.86
103115,CUST1405,2024-10-12,198.7,Clothing,0,High Value,0,East,198.54
103116,CUST2798,2024-07-29,138.71,Clothing,2,Occasional,0,Central,149.57
103117,CUST1511,2022-09-04,36.94,Home,0,New,0,West,67.85
103118,CUST0158,2022-01-03,73.19,Home,2,Occasional,0,North,195.29
103119,CUST2085,2024-08-03,82.72,Clothing,1,Occasional,0,West,194.94
103120,CUST2631,2022-10-18,153.34,Clothing,1,High Value,0,Central,130.12
103121,CUST0015,2022-03-25,40.86,Home,0,New,0,North,120.45
103122,CUST2339,2023-01-19,20.34,Clothing,3,High Value,0,East,142.79
103123,CUST1325,2024-08-01,137.28,Home,1,Occasional,0,South,62.48
103124,CUST2118,2023-05-06,134.69,Clothing,0,New,0,South,51.23
103125,CUST1718,2024-09-16,21.15,Electronics,0,New,0,West,154.04
103126,CUST0393,2023-07-19,97.97,Sports,1,Occasional,0,South,80.2
103127,CUST1716,2024-01-09,146.07,Sports,1,Occasional,0,East,120.7
103128,CUST2271,2022-02-11,62.17,Home,2,Occasional,0,East,56.18
103129,CUST0404,2024-09-08,80.51,Clothing,0,New,0,West,56.08
103130,CUST0889,2023-03-27,73.81,Electronics,1,Occasional,0,South,89.92
103131,CUST0384,2022-05-02,26.63,Clothing,2,Occasional,0,South,62.27
103132,CUST2656,2024-03-11,192.39,Sports,1,High Value,0,North,89.2
103133,CUST2213,2022-10-26,49.32,Home,2,Occasional,0,Central,78.68
103134,CUST1130,2024-09-01,53.92,Electronics,0,New,0,North,87.47
103135,CUST1068,2022-08-18,24.62,Electronics,0,New,0,East,118.21
103136,CUST0948,2024-04-27,115.73,Home,1,Occasional,0,South,133.31
103137,CUST1261,2023-10-05,196.56,Sports,1,High Value,0,South,120.18
103138,CUST1460,2022-07-14,158.24,Sports,1,High Value,0,East,165.67
103139,CUST0428,2024-05-08,104.13,Sports,0,New,0,West,60.62
103140,CUST0370,2024-07-20,195.84,Home,0,High Value,0,East,165.8
103141,CUST1533,2022-01-11,144.93,Sports,2,Occasional,0,East,85.13
103142,CUST1698,2022-10-04,41.94,Electronics,1,Occasional,0,West,108.27
103143,CUST2861,2023-11-05,127.1,Clothing,2,Occasional,1,North,114.58
103144,CUST0699,2023-10-03,159.36,Electronics,0,High Value,0,West,117.25
103145,CUST2862,2024-09-02,89.83,Clothing,0,New,0,Central,192.56
103146,CUST2668,2022-01-05,170.63,Clothing,4,High Value,0,North,189.67
103147,CUST2186,2022-04-04,79.06,Home,3,High Value,0,East,193.57
103148,CUST0788,2024-06-09,169.43,Home,1,High Value,1,Central,153.9
103149,CUST2750,2024-12-23,57.48,Home,2,Occasional,1,Central,142.57
103150,CUST1785,2023-03-15,199.09,Home,1,High Value,0,South,125.54
103151,CUST0714,2024-11-04,27.02,Sports,2,Occasional,0,South,191.73
103152,CUST2200,2022-10-10,32.08,Electronics,1,Occasional,0,Central,123.73
103153,CUST0245,2023-08-01,198.19,Electronics,0,High Value,0,South,198.26
103154,CUST0484,2022-02-19,52.97,Home,0,New,0,West,54.91
103155,CUST1390,2023-10-03,153.45,Home,1,High Value,0,East,141.73
103156,CUST0770,2022-11-15,216.25,Clothing,1,High Value,1,West,152.14
103157,CUST0194,2022-03-22,167.74,Home,0,High Value,0,East,175.82
103158,CUST2073,2024-09-13,38.55,Clothing,2,Occasional,0,North,141.04
103159,CUST1400,2023-03-03,111.89,Sports,0,New,0,South,71.42
103160,CUST1086,2023-12-15,33.51,Sports,0,New,1,South,132.61
103161,CUST1606,2022-10-04,120.79,Electronics,0,New,0,East,103.71
103162,CUST0899,2023-09-02,90.01,Clothing,1,Occasional,0,Central,109.64
103163,CUST0874,2022-04-28,33.12,Clothing,0,New,0,Central,87.6
103164,CUST1140,2023-01-27,159.96,Electronics,1,High Value,0,Central,126.8
103165,CUST0016,2022-09-06,111.14,Sports,1,Occasional,0,North,71.98
103166,CUST0144,2023-02-14,82.1,Home,1,Occasional,0,South,112.71
103167,CUST0759,2024-09-05,186.99,Electronics,0,High Value,0,North,53.22
103168,CUST2206,2022-11-03,196.29,Home,1,High Value,1,East,103.82
103169,CUST2948,2023-01-19,112.84,Electronics,0,New,0,North,149.59
103170,CUST0121,2024-03-06,178.13,Sports,1,High Value,0,Central,110.29
103171,CUST0858,2022-09-10,23.31,Sports,1,Occasional,0,Central,125.6
103172,CUST1517,2024-08-08,128.15,Home,2,Occasional,0,West,145.07
103173,CUST2933,2023-05-17,88.55,Home,1,Occasional,0,North,71.37
103174,CUST2178,2024-11-18,109.61,Clothing,1,Occasional,1,East,65.16
103175,CUST1592,2023-11-15,121.22,Clothing,1,Occasional,1,East,139.55
103176,CUST1807,2023-07-05,135.35,Electronics,2,Occasional,0,North,67.22
103177,CUST0965,2024-02-28,178.06,Clothing,0,High Value,0,North,116.9
103178,CUST0111,2023-06-06,52.52,Clothing,1,Occasional,0,West,59.57
103179,CUST1319,2024-06-04,182.83,Clothing,1,High Value,1,West,148.05
103180,CUST2609,2024-01-05,133.8,Home,1,Occasional,0,South,188.06
103181,CUST0239,2024-07-13,72.38,Home,1,Occasional,0,South,122.14
103182,CUST0578,2022-02-21,36.92,Sports,1,Occasional,0,West,130.59
103183,CUST1971,2024-06-13,156.38,Clothing,1,High Value,1,North,152.37
103184,CUST0491,2024-01-27,87.93,Home,1,Occasional,0,West,82.39
103185,CUST2579,2024-11-19,214.44,Clothing,1,High Value,1,East,106.46
103186,CUST0717,2022-01-26,141.43,Sports,2,Occasional,0,Central,79.61
103187,CUST0270,2023-05-29,98.87,Sports,0,New,0,Central,92.24
103188,CUST0862,2023-10-10,144.69,Sports,0,New,0,South,123.75
103189,CUST0583,2022-01-02,176.02,Home,1,High Value,0,West,107.28
103190,CUST2892,2024-10-11,25.38,Electronics,0,New,0,North,199.66
103191,CUST1138,2024-11-28,106.93,Clothing,0,New,0,West,73.62
103192,CUST2719,2023-12-13,131.57,Electronics,0,New,1,East,172.29
103193,CUST0029,2023-12-28,125.81,Home,0,New,1,West,190.75
103194,CUST2053,2022-08-03,175.07,Clothing,1,High Value,0,Central,185.08
103195,CUST1864,2023-09-28,193.13,Electronics,0,High Value,0,South,184.53
103196,CUST0363,2024-01-16,142.84,Electronics,1,Occasional,0,South,57.59
103197,CUST2655,2024-09-27,79.42,Sports,1,Occasional,0,West,188.19
103198,CUST2034,2024-01-29,82.18,Home,3,High Value,0,North,121.27
